num episodio,learning constant,discount factor,exploration factor,acumulated reward,iterations
513,0.5,0.95,0.85,11.676909828748514,39
514,0.5,0.95,0.85,19.10883786583678,43
515,0.5,0.95,0.85,7.123775003714581,23
516,0.5,0.95,0.85,16.979988970521276,46
517,0.5,0.95,0.85,5.778685803520205,15
518,0.5,0.95,0.85,9.720610605223232,25
519,0.5,0.95,0.85,12.579426321030244,31
520,0.5,0.95,0.85,16.10631841949724,38
521,0.5,0.95,0.85,9.890219577549805,25
522,0.5,0.95,0.85,14.651242909561898,42
523,0.5,0.95,0.85,4.1278418301252255,12
524,0.5,0.95,0.85,7.336401724772786,21
525,0.5,0.95,0.85,4.795646272509679,12
526,0.5,0.95,0.85,49.03496050135456,127
527,0.5,0.95,0.85,5.342822389923029,18
528,0.5,0.95,0.85,10.124641920350093,31
529,0.5,0.95,0.85,8.0,25
530,0.5,0.95,0.85,6.1017216254350375,20
531,0.5,0.95,0.85,3.3934169968233743,11
532,0.5,0.95,0.85,13.103517390094717,40
533,0.5,0.95,0.85,6.765642107717431,17
534,0.5,0.95,0.85,4.638921789615169,15
535,0.5,0.95,0.85,13.288766056826052,42
536,0.5,0.95,0.85,6.0,18
537,0.5,0.95,0.85,23.749462094174916,66
538,0.5,0.95,0.85,4.066967185774079,9
539,0.5,0.95,0.85,9.10661334180893,24
540,0.5,0.95,0.85,2.9144187201472462,20
541,0.5,0.95,0.85,7.747757767790654,22
542,0.5,0.95,0.85,3.395113185194551,12
543,0.5,0.95,0.85,3.4474714481407367,11
544,0.5,0.95,0.85,22.03615579159876,66
545,0.5,0.95,0.85,7.0,24
546,0.5,0.95,0.85,7.257922571576245,17
547,0.5,0.95,0.85,4.97452276900739,16
548,0.5,0.95,0.85,7.349539118263037,20
549,0.5,0.95,0.85,4.072790494121726,12
550,0.5,0.95,0.85,12.579974248402076,57
551,0.5,0.95,0.85,11.37262958117865,33
552,0.5,0.95,0.85,3.7791302126779125,13
553,0.5,0.95,0.85,9.598490690985912,23
554,0.5,0.95,0.85,25.095365276588613,61
555,0.5,0.95,0.85,6.595122440540331,17
556,0.5,0.95,0.85,8.0,24
557,0.5,0.95,0.85,10.12779265493094,34
558,0.5,0.95,0.85,8.24485962009721,22
559,0.5,0.95,0.85,12.379632807097575,25
560,0.5,0.95,0.85,5.497318536903097,23
561,0.5,0.95,0.85,5.100115657021492,13
562,0.5,0.95,0.85,10.22168401334884,28
563,0.5,0.95,0.85,4.793399866013235,12
564,0.5,0.95,0.85,4.184677730256599,12
565,0.5,0.95,0.85,15.831584242162668,40
566,0.5,0.95,0.85,6.0,16
567,0.5,0.95,0.85,18.860480663041983,52
568,0.5,0.95,0.85,6.696298515737383,20
569,0.5,0.95,0.85,6.336470690231491,17
570,0.5,0.95,0.85,15.739013754457574,34
571,0.5,0.95,0.85,5.246494904882787,20
572,0.5,0.95,0.85,4.4028678767262095,13
573,0.5,0.95,0.85,5.027247538307899,12
574,0.5,0.95,0.85,21.023693305681117,58
575,0.5,0.95,0.85,4.188766202284496,11
576,0.5,0.95,0.85,5.037986710337315,14
577,0.5,0.95,0.85,10.222136389801046,25
578,0.5,0.95,0.85,9.600414966329371,34
